ID	lon	lat	centroid_day
487491	86.075	68.725	133.020073470325
487492	86.125	68.725	136.141732390128
487493	86.175	68.725	136.696617332703
488249	123.975	68.725	128.272573568423
488937	158.375	68.725	127.181800629307
488938	158.425	68.725	128.250986055053
488943	158.675	68.725	129.143248528459
488944	158.725	68.725	128.234732343019
488945	158.775	68.725	127.720793533893
488947	158.875	68.725	127.374948491842
488948	158.925	68.725	127.458279736185
488949	158.975	68.725	127.644774223568
488953	159.175	68.725	128.029936388981
488954	159.225	68.725	127.959380953812
488995	161.275	68.725	128.648071287111
489601	-134.425	68.675	124.308924638123
489602	-134.375	68.675	125.30030578868
489603	-134.325	68.675	124.530966321187
489604	-134.275	68.675	123.974082031166
489605	-134.225	68.675	124.012229177657
494013	86.175	68.675	136.303129591111
494014	86.225	68.675	136.415086737287
494015	86.275	68.675	136.910065654194
494769	123.975	68.675	130.41706341726
495455	158.275	68.675	127.401407941093
495456	158.325	68.675	127.014230492179
495457	158.375	68.675	127.137518765733
495473	159.175	68.675	128.378456763828
495515	161.275	68.675	127.213441536879
496125	-134.225	68.625	124.08194789443
496126	-134.175	68.625	123.970542244076
500535	86.275	68.625	136.868409332933
500536	86.325	68.625	135.860871732387
501288	123.925	68.625	131.258861271575
501289	123.975	68.625	131.25777685204
501970	158.025	68.625	127.105428503953
501971	158.075	68.625	127.18163826315
501972	158.125	68.625	127.509640619134
501973	158.175	68.625	127.619819469108
501974	158.225	68.625	127.579965222786
501975	158.275	68.625	128.268907072171
501993	159.175	68.625	128.295811646234
501994	159.225	68.625	126.99289789812
501995	159.275	68.625	126.968397044536
501996	159.325	68.625	127.243967340756
501997	159.375	68.625	127.213247728656
501998	159.425	68.625	128.835507490062
501999	159.475	68.625	127.094912993793
502034	161.225	68.625	128.509485764809
502035	161.275	68.625	128.065885919439
502645	-134.225	68.575	124.197690211809
502646	-134.175	68.575	124.11921858321
507057	86.375	68.575	137.645382518567
507808	123.925	68.575	130.383335978355
508489	157.975	68.575	130.250236276836
508519	159.475	68.575	127.094912993793
508520	159.525	68.575	127.199279661106
508521	159.575	68.575	127.30950893021
508522	159.625	68.575	127.240175139462
508523	159.675	68.575	127.06609424704
508524	159.725	68.575	127.139536113315
508525	159.775	68.575	127.297181388134
508527	159.875	68.575	126.585614082471
508528	159.925	68.575	126.622810326735
508529	159.975	68.575	126.93334672739
